"subject"	"birthdate"	"deathdate"	"lifespan"	"species"	"sex"	"housing"	"event"	"max_bw"	"experimental"	"source"
"________"	1975-09-24	1975-10-08	0.0383435582822086	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"20487"	1975-09-29	1975-10-05	0.016432953549518	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"H75003"	1975-10-06	2011-09-12	35.9470858895706	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"00276"	1975-10-12	1975-10-23	0.0301270815074496	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"M461"	1975-10-31	1994-01-11	18.2049737072743	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"4442"	1975-12-01	1975-12-05	0.0109553023663453	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"970"	1975-12-10	1993-10-16	17.8571428571429	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"00065"	1975-12-27	1976-11-24	0.912028921998247	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"G0032"	1976-03-01	NA	37.0070113935145	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"08387"	1976-03-07	NA	31.5320990359334	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"G0015"	1976-03-09	2005-12-06	29.7546012269939	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"G0017"	1976-03-30	2012-06-25	36.2510955302366	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"M475"	1976-04-11	1995-06-30	19.2238168273444	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"08436"	1976-04-24	1976-04-25	0.00273882559158633	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"H76001"	1976-05-29	2009-02-26	32.7590929009641	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"761191"	1976-07-03	1977-08-20	1.13113496932515	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"A1"	1976-07-16	NA	22.3077344434706	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M00251"	1976-07-21	NA	20.1878834355828	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"760288"	1976-07-22	1979-04-30	2.77169149868536	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"100760"	1976-08-31	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"2478"	1976-02-09	1979-01-15	2.93328220858896	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"________"	1976-09-24	1977-05-26	0.668273444347064	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"101926"	1976-10-05	1976-10-08	0.00821647677475898	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"4840"	1976-11-10	1993-09-02	16.8163891323401	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"20615"	1976-12-14	NA	36.3907756354075	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M5025"	1976-12-25	NA	21.1765994741455	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"________"	1975-01-10	1975-01-14	0.0109553023663453	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"________"	1977-01-19	1977-01-25	0.016432953549518	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"36"	1977-04-15	NA	14.9868536371604	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1636"	1977-05-02	1996-08-30	19.3361086765995	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"________"	1977-05-18	1977-05-26	0.0219106047326906	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"H77000"	1977-05-25	NA	36.2510955302366	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"08823"	1977-06-01	2004-05-04	26.9336108676599	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"M523"	1977-06-21	NA	6.81967572304996	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"5104"	1977-07-23	NA	23.2444127957932	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"770289"	1977-07-24	1977-08-05	0.0328659070990359	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"5250"	1977-11-02	NA	33.7998466257669	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"20801"	1977-12-05	NA	5.11064855390009	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3005"	1977-12-21	NA	1.8432296231376	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"5293"	1978-01-09	NA	35.4760078878177	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M5028"	1978-01-26	1979-12-31	1.92813321647677	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"1316"	1978-02-20	NA	30.8309596844873	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"6"	1978-02-22	2003-04-13	25.1451577563541	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"4"	1978-03-23	2000-03-16	21.9900306748466	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"09288"	1978-06-16	NA	12.4479623137599	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"780290"	1978-06-23	1980-06-11	1.96921560035057	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"39"	1978-07-09	NA	11.8372042068361	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"09305"	1978-07-23	2000-11-09	22.3077344434706	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"G0034"	1978-10-02	1999-11-05	21.0999123575811	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"A2780"	1978-10-14	1984-08-17	5.84465381244522	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"5625"	1978-10-29	NA	34.5721954425942	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"H78000"	1978-11-09	NA	5.70771253286591	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M598"	1978-12-01	NA	5.98159509202454	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"H78001"	1978-12-05	1993-06-02	14.4966038562664	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"3258"	1978-12-17	1993-04-15	14.3322743207713	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"7"	1979-01-06	2004-12-19	25.9613277826468	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"________"	1979-01-21	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"NONE"	1979-01-26	NA	17.7256792287467	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"H79000"	1979-02-05	1979-05-06	0.246494303242769	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"773306"	1979-02-14	1982-11-15	3.75219106047327	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"1476"	1979-02-22	1983-05-06	4.20135845749343	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"3094"	1979-03-02	2009-12-11	30.7898773006135	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"792023"	1979-03-21	2011-10-14	32.5783304119194	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"M5029"	1979-03-25	1979-10-10	0.545026292725679	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"792007"	1979-04-25	2003-06-04	24.1180981595092	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"8"	1979-05-23	2012-01-31	32.7043163891323	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"784907"	1979-06-08	NA	18.5062445223488	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"791206"	1979-06-19	1979-08-15	0.156113058720421	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"261"	1979-08-09	NA	34.0436021034181	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"H79001"	1979-08-13	2009-09-04	30.0723049956179	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"G0019"	1979-08-21	1990-02-28	10.5280455740578	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"3095"	1979-09-20	2000-12-30	21.2861524978089	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"1641"	1979-10-25	1980-05-11	0.545026292725679	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"5993"	1979-12-22	NA	13.5900525854514	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"G7"	1979-07-08	2014-10-03	35.2514241893076	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"G7"	1979-07-08	2014-10-03	35.2514241893076	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"40"	1980-01-13	2005-03-24	25.2026730937774	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"1575"	1980-01-25	1992-11-11	12.8012708150745	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"41"	1980-03-02	NA	17.2025635407537	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1642"	1980-03-06	1983-12-26	3.806967572305	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"3"	1980-04-18	NA	21.6202892199825	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"6115"	1980-04-30	NA	32.0387817703769	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M5031"	1980-05-24	1980-05-24	0	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"274"	1980-06-14	NA	0	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1643"	1980-07-04	NA	20.2645705521472	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"000053"	1980-07-06	NA	0.777826468010517	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M5032"	1980-07-13	NA	1.43240578439965	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1644"	1980-07-23	1980-12-26	0.427256792287467	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"802068"	1980-07-26	1980-08-12	0.0465600350569676	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"1277"	1980-07-26	1994-02-26	13.5927914110429	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"H80000"	1980-07-28	2001-12-06	21.3655784399649	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"802069"	1980-07-31	1981-07-29	0.994193689745837	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"H80001"	1980-08-01	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"2895"	1980-08-31	1980-09-03	0.00821647677475898	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"3097"	1980-09-27	NA	16.101555652936	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"101008"	1980-10-01	NA	10.3801489921122	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3098"	1980-10-07	2012-05-25	31.6416520595968	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"801328"	1980-10-11	1992-02-12	11.341476774759	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"002706"	1980-10-26	NA	1.87061787905346	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"14041"	1980-11-04	1985-01-26	4.22874671340929	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"14042"	1980-11-06	2007-04-14	26.443361086766	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"H80002"	1980-11-13	2001-01-21	20.1960999123576	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"102322"	1980-12-30	NA	19.5250876424189	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"________"	1981-02-28	1981-06-15	0.293054338299737	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"3099"	1981-03-04	1995-11-18	14.7129710780018	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"810291"	1981-03-10	1982-03-20	1.02705959684487	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"3100"	1981-03-23	2014-11-18	33.6683829973707	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"3100"	1981-03-23	2014-11-18	33.6683829973707	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"810292"	1981-04-16	1982-10-19	1.50909290096407	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"1765"	1981-05-31	1984-11-08	3.44270376862401	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"401"	1981-06-01	2013-01-26	31.6663014899211	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"________"	1981-06-12	1981-06-17	0.0136941279579316	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"M5037"	1981-06-17	NA	30.4037028921998	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"322"	1981-06-20	NA	15.4688869412796	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1645"	1981-06-20	1983-06-05	1.95826029798422	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"681364"	1981-06-20	1982-06-26	1.01610429447853	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"M764"	1981-06-23	1981-11-28	0.43273444347064	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"10"	1981-06-28	NA	31.0829316389132	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"9"	1981-07-11	2014-11-09	33.342462751972	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"9"	1981-07-11	2014-11-09	33.342462751972	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"________"	1981-07-11	1981-07-28	0.0465600350569676	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"10"	1981-07-19	NA	20.0399868536372	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"812089"	1981-07-31	NA	23.351226993865	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"811250"	1981-08-09	NA	16.2877957931639	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"811260"	1981-08-23	NA	7.88507887817704	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M5038"	1981-09-05	NA	30.7460560911481	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"G0021"	1981-09-08	2009-01-06	27.3389570552147	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"812102"	1981-09-13	NA	1.19412795793164	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M5039"	1981-10-10	NA	10.16925942156	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1646"	1981-10-13	1981-10-14	0.00273882559158633	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"24735"	1981-10-15	2011-04-10	29.4944127957932	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"H81000"	1981-12-03	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"G0023"	1981-12-11	1981-12-11	0	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"24736"	1981-12-15	2000-01-24	18.114592462752	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"________"	1980-03-30	1980-04-10	0.0301270815074496	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"________"	1980-04-02	1980-04-07	0.0136941279579316	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"6660"	1982-02-09	NA	28.0839176161262	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1647"	1982-03-10	1983-04-26	1.12839614373357	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"6685"	1982-04-05	NA	3.54951796669588	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3101"	1982-04-13	NA	15.0306748466258	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3102"	1982-04-17	2014-11-03	32.5591586327783	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"3102"	1982-04-17	2014-11-03	32.5591586327783	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"________"	1982-05-08	1982-05-14	0.016432953549518	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"________"	1982-05-15	1993-09-01	11.3031332164768	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"4446"	1982-05-16	2012-10-22	30.4475241016652	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"102340"	1982-05-26	NA	14.6088957055215	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3103"	1982-06-03	NA	21.3902278702892	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3104"	1982-06-16	1982-06-20	0.0109553023663453	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"1845"	1982-06-28	NA	19.8071866783523	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"43"	1982-07-06	2001-04-27	18.8157318141981	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"102403"	1982-08-25	NA	14.3569237510955	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"11"	1982-09-01	NA	8.10692375109553	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"823370"	1982-09-13	1990-11-16	8.17813321647678	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"1648"	1982-09-29	1982-12-18	0.219106047326906	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"H82001"	1982-11-18	1984-06-30	1.61590709903593	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"082910"	1982-12-07	NA	27.4731595092025	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M5042"	1982-12-07	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"373"	1982-12-10	NA	14.3295354951797	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"H82002"	1982-12-10	NA	22.5597063978966	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"473"	1982-12-23	1997-10-09	14.8006134969325	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"101202"	1982-12-25	1983-05-20	0.399868536371604	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"822095"	1982-12-31	1983-01-06	0.016432953549518	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"025005"	1983-01-04	NA	11.9933172655565	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"830293"	1983-02-02	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M5043"	1983-02-11	1983-02-17	0.016432953549518	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"341"	1983-04-23	2004-11-19	21.5846844872918	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"G0036"	1983-03-16	NA	28.5823838737949	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"G0027"	1983-03-26	NA	16.3261393514461	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3105"	1983-04-09	NA	3.50295793163891	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"17483"	1983-05-18	NA	20.9164110429448	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3106"	1983-05-24	NA	13.9351446099912	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"6"	1983-05-31	NA	20.0755915863278	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"5347"	1983-06-11	2006-07-01	23.0636503067485	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"1649"	1983-08-27	1983-08-30	0.00821647677475898	"Western Lowland Gorilla"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"7180"	1983-09-07	NA	29.2944785276074	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"7183"	1983-09-10	2005-03-17	21.5244303242769	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"NONE"	1983-09-16	NA	0	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"10089"	1983-10-09	NA	30.6200701139351	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"3107"	1983-10-15	NA	25.0657318141981	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"832140"	1983-10-26	NA	6.80050394390885	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"832141"	1983-10-26	NA	3.75219106047327	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1650"	1983-10-30	1984-02-06	0.271143733567046	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"M5045"	1983-11-01	NA	24.4494960560911	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"102448"	1983-11-06	2000-05-14	16.5260736196319	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"570"	1983-11-09	1985-07-31	1.72546012269939	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"NONE"	1983-11-21	NA	28.0373575810692	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"H83004"	1983-12-01	NA	9.99945223488168	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M940"	1983-12-23	NA	27.8565950920245	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1651"	1983-12-29	1984-02-26	0.161590709903593	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
"3108"	1984-01-09	NA	15.8578001752848	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M5047"	1984-02-20	NA	23.5730718667835	"Western Lowland Gorilla"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"M948"	1984-03-04	NA	21.0067922874671	"Western Lowland Gorilla"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2014"
"1652"	1984-03-06	2000-08-27	16.4822524101665	"Western Lowland Gorilla"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2014"
